nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
DANALAMPAH,130935,3208222013,4,JAWA BARAT,32,KUNINGAN,3208,PANCALANG,320822
KAHIYANGAN,130925,3208222003,4,JAWA BARAT,32,KUNINGAN,3208,PANCALANG,320822
MEKARJAYA,130933,3208222011,4,JAWA BARAT,32,KUNINGAN,3208,PANCALANG,320822
PANCALANG,130927,3208222005,4,JAWA BARAT,32,KUNINGAN,3208,PANCALANG,320822
PATALAGAN,130924,3208222002,4,JAWA BARAT,32,KUNINGAN,3208,PANCALANG,320822
RAJAWETAN,130931,3208222009,4,JAWA BARAT,32,KUNINGAN,3208,PANCALANG,320822
SAREWU,130929,3208222007,4,JAWA BARAT,32,KUNINGAN,3208,PANCALANG,320822
SILEBU,130923,3208222001,4,JAWA BARAT,32,KUNINGAN,3208,PANCALANG,320822
SINDANGKEMPENG,130930,3208222008,4,JAWA BARAT,32,KUNINGAN,3208,PANCALANG,320822
SUMBAKELING,130928,3208222006,4,JAWA BARAT,32,KUNINGAN,3208,PANCALANG,320822
TAJURBUNTU,130926,3208222004,4,JAWA BARAT,32,KUNINGAN,3208,PANCALANG,320822
TARIKOLOT,130934,3208222012,4,JAWA BARAT,32,KUNINGAN,3208,PANCALANG,320822
TENJOLAYAR,130932,3208222010,4,JAWA BARAT,32,KUNINGAN,3208,PANCALANG,320822
