nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIKADU,129091,3203262002,4,JAWA BARAT,32,CIANJUR,3203,CIKADU,320326
CISARANTEN,129095,3203262006,4,JAWA BARAT,32,CIANJUR,3203,CIKADU,320326
KALAPANUNGGAL,129090,3203262001,4,JAWA BARAT,32,CIANJUR,3203,CIKADU,320326
MEKARJAYA,129098,3203262009,4,JAWA BARAT,32,CIANJUR,3203,CIKADU,320326
MEKARLAKSANA,129096,3203262007,4,JAWA BARAT,32,CIANJUR,3203,CIKADU,320326
MEKARWANGI,129092,3203262003,4,JAWA BARAT,32,CIANJUR,3203,CIKADU,320326
PADALUYU,129093,3203262004,4,JAWA BARAT,32,CIANJUR,3203,CIKADU,320326
SUKALUYU,129097,3203262008,4,JAWA BARAT,32,CIANJUR,3203,CIKADU,320326
SUKAMANAH,129099,3203262010,4,JAWA BARAT,32,CIANJUR,3203,CIKADU,320326
SUKAMULYA,129094,3203262005,4,JAWA BARAT,32,CIANJUR,3203,CIKADU,320326
