nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CINTAASIH,129566,3205072010,4,JAWA BARAT,32,GARUT,3205,SAMARANG,320507
CINTAKARYA,129562,3205072006,4,JAWA BARAT,32,GARUT,3205,SAMARANG,320507
CINTARAKYAT,129558,3205072002,4,JAWA BARAT,32,GARUT,3205,SAMARANG,320507
CINTARASA,129565,3205072009,4,JAWA BARAT,32,GARUT,3205,SAMARANG,320507
CISARUA,129564,3205072008,4,JAWA BARAT,32,GARUT,3205,SAMARANG,320507
PARAKAN,129560,3205072004,4,JAWA BARAT,32,GARUT,3205,SAMARANG,320507
SAMARANG,129557,3205072001,4,JAWA BARAT,32,GARUT,3205,SAMARANG,320507
SIRNASARI,129567,3205072011,4,JAWA BARAT,32,GARUT,3205,SAMARANG,320507
SUKAKARYA,129561,3205072005,4,JAWA BARAT,32,GARUT,3205,SAMARANG,320507
SUKALAKSANA,129568,3205072012,4,JAWA BARAT,32,GARUT,3205,SAMARANG,320507
SUKARASA,129559,3205072003,4,JAWA BARAT,32,GARUT,3205,SAMARANG,320507
TANJUNG KARYA,129563,3205072007,4,JAWA BARAT,32,GARUT,3205,SAMARANG,320507
TANJUNGANOM,129569,3205072013,4,JAWA BARAT,32,GARUT,3205,SAMARANG,320507
