nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIBEUSI,132042,3211152003,4,JAWA BARAT,32,SUMEDANG,3211,JATINANGOR,321115
CIKERUH,132040,3211152001,4,JAWA BARAT,32,SUMEDANG,3211,JATINANGOR,321115
CILAYUNG,132051,3211152012,4,JAWA BARAT,32,SUMEDANG,3211,JATINANGOR,321115
CILELES,132050,3211152011,4,JAWA BARAT,32,SUMEDANG,3211,JATINANGOR,321115
CINTAMULYA,132046,3211152007,4,JAWA BARAT,32,SUMEDANG,3211,JATINANGOR,321115
CIPACING,132043,3211152004,4,JAWA BARAT,32,SUMEDANG,3211,JATINANGOR,321115
CISEMPUR,132048,3211152009,4,JAWA BARAT,32,SUMEDANG,3211,JATINANGOR,321115
HEGARMANAH,132041,3211152002,4,JAWA BARAT,32,SUMEDANG,3211,JATINANGOR,321115
JATIMUKTI,132047,3211152008,4,JAWA BARAT,32,SUMEDANG,3211,JATINANGOR,321115
JATIROKE,132049,3211152010,4,JAWA BARAT,32,SUMEDANG,3211,JATINANGOR,321115
MEKARGALIH,132045,3211152006,4,JAWA BARAT,32,SUMEDANG,3211,JATINANGOR,321115
SAYANG,132044,3211152005,4,JAWA BARAT,32,SUMEDANG,3211,JATINANGOR,321115
