nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BOJONGMENGGER,130369,3207032003,4,JAWA BARAT,32,CIAMIS,3207,CIJEUNGJING,320703
CIHARALANG,130368,3207032002,4,JAWA BARAT,32,CIAMIS,3207,CIJEUNGJING,320703
CIJEUNGJING,130372,3207032006,4,JAWA BARAT,32,CIAMIS,3207,CIJEUNGJING,320703
DEWASARI,130374,3207032008,4,JAWA BARAT,32,CIAMIS,3207,CIJEUNGJING,320703
HANDAPHERANG,130367,3207032001,4,JAWA BARAT,32,CIAMIS,3207,CIJEUNGJING,320703
KARANGANYAR,130377,3207032011,4,JAWA BARAT,32,CIAMIS,3207,CIJEUNGJING,320703
KARANGKAMULYAN,130370,3207032004,4,JAWA BARAT,32,CIAMIS,3207,CIJEUNGJING,320703
KERTABUMI,130371,3207032005,4,JAWA BARAT,32,CIAMIS,3207,CIJEUNGJING,320703
KERTAHARJA,130376,3207032010,4,JAWA BARAT,32,CIAMIS,3207,CIJEUNGJING,320703
PAMALAYAN,130373,3207032007,4,JAWA BARAT,32,CIAMIS,3207,CIJEUNGJING,320703
UTAMA,130375,3207032009,4,JAWA BARAT,32,CIAMIS,3207,CIJEUNGJING,320703
