nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
ANCOL,130160,3206202007,4,JAWA BARAT,32,TASIKMALAYA,3206,CINEAM,320620
CIAMPANAN,130157,3206202004,4,JAWA BARAT,32,TASIKMALAYA,3206,CINEAM,320620
CIJULANG,130156,3206202003,4,JAWA BARAT,32,TASIKMALAYA,3206,CINEAM,320620
CIKONDANG,130155,3206202002,4,JAWA BARAT,32,TASIKMALAYA,3206,CINEAM,320620
CINEAM,130158,3206202005,4,JAWA BARAT,32,TASIKMALAYA,3206,CINEAM,320620
CISARUA,130154,3206202001,4,JAWA BARAT,32,TASIKMALAYA,3206,CINEAM,320620
MADIASARI,130163,3206202010,4,JAWA BARAT,32,TASIKMALAYA,3206,CINEAM,320620
NAGARATENGAH,130161,3206202008,4,JAWA BARAT,32,TASIKMALAYA,3206,CINEAM,320620
PASIRMUKTI,130162,3206202009,4,JAWA BARAT,32,TASIKMALAYA,3206,CINEAM,320620
RAJADATU,130159,3206202006,4,JAWA BARAT,32,TASIKMALAYA,3206,CINEAM,320620
