nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
MARIPARI,129672,3205152009,4,JAWA BARAT,32,GARUT,3205,SUKAWENING,320515
MEKAR HURIP,129674,3205152011,4,JAWA BARAT,32,GARUT,3205,SUKAWENING,320515
MEKARLUYU,129666,3205152003,4,JAWA BARAT,32,GARUT,3205,SUKAWENING,320515
MEKARWANGI,129673,3205152010,4,JAWA BARAT,32,GARUT,3205,SUKAWENING,320515
PASANGGRAHAN,129671,3205152008,4,JAWA BARAT,32,GARUT,3205,SUKAWENING,320515
SUDALARANG,129668,3205152005,4,JAWA BARAT,32,GARUT,3205,SUKAWENING,320515
SUKAHAJI,129670,3205152007,4,JAWA BARAT,32,GARUT,3205,SUKAWENING,320515
SUKALUYU,129667,3205152004,4,JAWA BARAT,32,GARUT,3205,SUKAWENING,320515
SUKAMUKTI,129665,3205152002,4,JAWA BARAT,32,GARUT,3205,SUKAWENING,320515
SUKASONO,129669,3205152006,4,JAWA BARAT,32,GARUT,3205,SUKAWENING,320515
SUKAWENING,129664,3205152001,4,JAWA BARAT,32,GARUT,3205,SUKAWENING,320515
