nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKAN,131709,3210142005,4,JAWA BARAT,32,MAJALENGKA,3210,KERTAJATI,321014
BANTARJATI,131711,3210142007,4,JAWA BARAT,32,MAJALENGKA,3210,KERTAJATI,321014
KERTAJATI,131710,3210142006,4,JAWA BARAT,32,MAJALENGKA,3210,KERTAJATI,321014
KERTASARI,131714,3210142010,4,JAWA BARAT,32,MAJALENGKA,3210,KERTAJATI,321014
KERTAWINANGUN,131707,3210142003,4,JAWA BARAT,32,MAJALENGKA,3210,KERTAJATI,321014
MEKARJAYA,131715,3210142011,4,JAWA BARAT,32,MAJALENGKA,3210,KERTAJATI,321014
MEKARMULYA,131716,3210142012,4,JAWA BARAT,32,MAJALENGKA,3210,KERTAJATI,321014
PAKUBEUREUM,131705,3210142001,4,JAWA BARAT,32,MAJALENGKA,3210,KERTAJATI,321014
PALASAH,131708,3210142004,4,JAWA BARAT,32,MAJALENGKA,3210,KERTAJATI,321014
PASIRIPIS,131712,3210142008,4,JAWA BARAT,32,MAJALENGKA,3210,KERTAJATI,321014
SAHBANDAR,131718,3210142014,4,JAWA BARAT,32,MAJALENGKA,3210,KERTAJATI,321014
SUKAKERTA,131717,3210142013,4,JAWA BARAT,32,MAJALENGKA,3210,KERTAJATI,321014
SUKAMULYA,131713,3210142009,4,JAWA BARAT,32,MAJALENGKA,3210,KERTAJATI,321014
SUKAWANA,131706,3210142002,4,JAWA BARAT,32,MAJALENGKA,3210,KERTAJATI,321014
