nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABADAN,132372,3212162009,4,JAWA BARAT,32,INDRAMAYU,3212,SINDANG,321216
DERMAYU,132369,3212162006,4,JAWA BARAT,32,INDRAMAYU,3212,SINDANG,321216
KENANGA,132367,3212162004,4,JAWA BARAT,32,INDRAMAYU,3212,SINDANG,321216
PANYINDANGAN KULON,132364,3212162001,4,JAWA BARAT,32,INDRAMAYU,3212,SINDANG,321216
PANYINDANGAN WETAN,132366,3212162003,4,JAWA BARAT,32,INDRAMAYU,3212,SINDANG,321216
PENGANJANG,132371,3212162008,4,JAWA BARAT,32,INDRAMAYU,3212,SINDANG,321216
RAMBATAN WETAN,132365,3212162002,4,JAWA BARAT,32,INDRAMAYU,3212,SINDANG,321216
SINDANG,132370,3212162007,4,JAWA BARAT,32,INDRAMAYU,3212,SINDANG,321216
TERUSAN,132368,3212162005,4,JAWA BARAT,32,INDRAMAYU,3212,SINDANG,321216
WANANTARA,132373,3212162014,4,JAWA BARAT,32,INDRAMAYU,3212,SINDANG,321216
