nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIKEDOKAN,133432,3216082011,4,JAWA BARAT,32,BEKASI,3216,CIKARANG BARAT,321608
DANAU INDAH,133426,3216082004,4,JAWA BARAT,32,BEKASI,3216,CIKARANG BARAT,321608
GANDAMEKAR,133427,3216082005,4,JAWA BARAT,32,BEKASI,3216,CIKARANG BARAT,321608
GANDASARI,133428,3216082006,4,JAWA BARAT,32,BEKASI,3216,CIKARANG BARAT,321608
JATIWANGI,133425,3216082003,4,JAWA BARAT,32,BEKASI,3216,CIKARANG BARAT,321608
KALIJAYA,133430,3216082009,4,JAWA BARAT,32,BEKASI,3216,CIKARANG BARAT,321608
MEKARWANGI,133424,3216082002,4,JAWA BARAT,32,BEKASI,3216,CIKARANG BARAT,321608
SUKADANAU,133429,3216082007,4,JAWA BARAT,32,BEKASI,3216,CIKARANG BARAT,321608
TELAGA ASIH,133422,3216081008,4,JAWA BARAT,32,BEKASI,3216,CIKARANG BARAT,321608
TELAGAMURNI,133423,3216082001,4,JAWA BARAT,32,BEKASI,3216,CIKARANG BARAT,321608
TELAJUNG,133431,3216082010,4,JAWA BARAT,32,BEKASI,3216,CIKARANG BARAT,321608
