nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIKAWAO,129344,3204302007,4,JAWA BARAT,32,BANDUNG,3204,PACET,320430
CIKITU,129339,3204302002,4,JAWA BARAT,32,BANDUNG,3204,PACET,320430
CINANGGELA,129340,3204302003,4,JAWA BARAT,32,BANDUNG,3204,PACET,320430
CIPEUJEUH,129338,3204302001,4,JAWA BARAT,32,BANDUNG,3204,PACET,320430
GIRIMULYA,129348,3204302011,4,JAWA BARAT,32,BANDUNG,3204,PACET,320430
MANDALAHAJI,129347,3204302010,4,JAWA BARAT,32,BANDUNG,3204,PACET,320430
MARUYUNG,129341,3204302004,4,JAWA BARAT,32,BANDUNG,3204,PACET,320430
MEKARJAYA,129345,3204302008,4,JAWA BARAT,32,BANDUNG,3204,PACET,320430
MEKARSARI,129350,3204302013,4,JAWA BARAT,32,BANDUNG,3204,PACET,320430
NAGRAK,129343,3204302006,4,JAWA BARAT,32,BANDUNG,3204,PACET,320430
PANGAUBAN,129346,3204302009,4,JAWA BARAT,32,BANDUNG,3204,PACET,320430
SUKARAME,129342,3204302005,4,JAWA BARAT,32,BANDUNG,3204,PACET,320430
TANJUNGWANGI,129349,3204302012,4,JAWA BARAT,32,BANDUNG,3204,PACET,320430
