nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CEMPEH,132229,3212052010,4,JAWA BARAT,32,INDRAMAYU,3212,LELEA,321205
LANGGENGSARI,132226,3212052007,4,JAWA BARAT,32,INDRAMAYU,3212,LELEA,321205
LELEA,132228,3212052009,4,JAWA BARAT,32,INDRAMAYU,3212,LELEA,321205
NUNUK,132222,3212052003,4,JAWA BARAT,32,INDRAMAYU,3212,LELEA,321205
PANGAUBAN,132224,3212052005,4,JAWA BARAT,32,INDRAMAYU,3212,LELEA,321205
TAMANSARI,132227,3212052008,4,JAWA BARAT,32,INDRAMAYU,3212,LELEA,321205
TELAGASARI,132225,3212052006,4,JAWA BARAT,32,INDRAMAYU,3212,LELEA,321205
TEMPEL,132223,3212052004,4,JAWA BARAT,32,INDRAMAYU,3212,LELEA,321205
TEMPEL KULON,132230,3212052011,4,JAWA BARAT,32,INDRAMAYU,3212,LELEA,321205
TUGU,132221,3212052002,4,JAWA BARAT,32,INDRAMAYU,3212,LELEA,321205
TUNGGULPAYUNG,132220,3212052001,4,JAWA BARAT,32,INDRAMAYU,3212,LELEA,321205
