nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKANKARET,128774,3203012001,4,JAWA BARAT,32,CIANJUR,3203,CIANJUR,320301
BOJONGHERANG,128770,3203011008,4,JAWA BARAT,32,CIANJUR,3203,CIANJUR,320301
LIMBANGANSARI,128778,3203012005,4,JAWA BARAT,32,CIANJUR,3203,CIANJUR,320301
MEKARSARI,128777,3203012004,4,JAWA BARAT,32,CIANJUR,3203,CIANJUR,320301
MUKA,128773,3203011011,4,JAWA BARAT,32,CIANJUR,3203,CIANJUR,320301
NAGRAK,128775,3203012002,4,JAWA BARAT,32,CIANJUR,3203,CIANJUR,320301
PAMOYANAN,128768,3203011006,4,JAWA BARAT,32,CIANJUR,3203,CIANJUR,320301
SAWAHGEDE,128769,3203011007,4,JAWA BARAT,32,CIANJUR,3203,CIANJUR,320301
SAYANG,128771,3203011009,4,JAWA BARAT,32,CIANJUR,3203,CIANJUR,320301
SOLOKPANDAN,128772,3203011010,4,JAWA BARAT,32,CIANJUR,3203,CIANJUR,320301
SUKAMAJU,128776,3203012003,4,JAWA BARAT,32,CIANJUR,3203,CIANJUR,320301
