nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BENJOT,128904,3203112011,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
CIBEUREUM,128897,3203112004,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
CIBULAKAN,128903,3203112010,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
CIJEDIL,128896,3203112003,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
CIRUMPUT,128907,3203112014,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
GALUDRA,128909,3203112016,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
GASOL,128895,3203112002,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
MANGUNKERTA,128899,3203112006,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
NYALINDUNG,128898,3203112005,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
PADALUYU,128908,3203112015,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
SARAMPAD,128900,3203112007,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
SUKAJAYA,128902,3203112009,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
SUKAMANAH,128894,3203112001,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
SUKAMULYA,128905,3203112012,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
TALAGA,128901,3203112008,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
WANGUNJAYA,128906,3203112013,4,JAWA BARAT,32,CIANJUR,3203,CUGENANG,320311
