nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
ANDAMUI,130672,3208042006,4,JAWA BARAT,32,KUNINGAN,3208,CIWARU,320804
BAOK,130671,3208042005,4,JAWA BARAT,32,KUNINGAN,3208,CIWARU,320804
CILAYUNG,130668,3208042002,4,JAWA BARAT,32,KUNINGAN,3208,CIWARU,320804
CITIKUR,130678,3208042012,4,JAWA BARAT,32,KUNINGAN,3208,CIWARU,320804
CITUNDUN,130674,3208042008,4,JAWA BARAT,32,KUNINGAN,3208,CIWARU,320804
CIWARU,130669,3208042003,4,JAWA BARAT,32,KUNINGAN,3208,CIWARU,320804
GARAJATI,130670,3208042004,4,JAWA BARAT,32,KUNINGAN,3208,CIWARU,320804
KARANGBARU,130676,3208042010,4,JAWA BARAT,32,KUNINGAN,3208,CIWARU,320804
LEBAKHERANG,130675,3208042009,4,JAWA BARAT,32,KUNINGAN,3208,CIWARU,320804
LINGGAJAYA,130677,3208042011,4,JAWA BARAT,32,KUNINGAN,3208,CIWARU,320804
SAGARANTEN,130673,3208042007,4,JAWA BARAT,32,KUNINGAN,3208,CIWARU,320804
SUMBERJAYA,130667,3208042001,4,JAWA BARAT,32,KUNINGAN,3208,CIWARU,320804
