nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIPANCUH,132186,3212012013,4,JAWA BARAT,32,INDRAMAYU,3212,HAURGEULIS,321201
HAURGEULIS,132181,3212012008,4,JAWA BARAT,32,INDRAMAYU,3212,HAURGEULIS,321201
HAURKOLOT,132180,3212012007,4,JAWA BARAT,32,INDRAMAYU,3212,HAURGEULIS,321201
KARANGTUMARITIS,132184,3212012011,4,JAWA BARAT,32,INDRAMAYU,3212,HAURGEULIS,321201
KERTANEGARA,132185,3212012012,4,JAWA BARAT,32,INDRAMAYU,3212,HAURGEULIS,321201
MEKARJATI,132187,3212012014,4,JAWA BARAT,32,INDRAMAYU,3212,HAURGEULIS,321201
SIDADADI,132188,3212012015,4,JAWA BARAT,32,INDRAMAYU,3212,HAURGEULIS,321201
SUKAJATI,132182,3212012009,4,JAWA BARAT,32,INDRAMAYU,3212,HAURGEULIS,321201
SUMBERMULYA,132189,3212012016,4,JAWA BARAT,32,INDRAMAYU,3212,HAURGEULIS,321201
WANAKAYA,132183,3212012010,4,JAWA BARAT,32,INDRAMAYU,3212,HAURGEULIS,321201
