nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
DEPOK,129873,3205332011,4,JAWA BARAT,32,GARUT,3205,PAKENJENG,320533
JATIWANGI,129870,3205332008,4,JAWA BARAT,32,GARUT,3205,PAKENJENG,320533
JAYAMEKAR,129875,3205332013,4,JAWA BARAT,32,GARUT,3205,PAKENJENG,320533
KARANGSARI,129874,3205332012,4,JAWA BARAT,32,GARUT,3205,PAKENJENG,320533
NEGLASARI,129863,3205332001,4,JAWA BARAT,32,GARUT,3205,PAKENJENG,320533
PANYINDANGAN,129871,3205332009,4,JAWA BARAT,32,GARUT,3205,PAKENJENG,320533
PASIRLANGU,129868,3205332006,4,JAWA BARAT,32,GARUT,3205,PAKENJENG,320533
SUKAMULYA,129867,3205332005,4,JAWA BARAT,32,GARUT,3205,PAKENJENG,320533
TALAGAWANGI,129869,3205332007,4,JAWA BARAT,32,GARUT,3205,PAKENJENG,320533
TANJUNGJAYA,129864,3205332002,4,JAWA BARAT,32,GARUT,3205,PAKENJENG,320533
TANJUNGMULYA,129865,3205332003,4,JAWA BARAT,32,GARUT,3205,PAKENJENG,320533
TEGALGEDE,129872,3205332010,4,JAWA BARAT,32,GARUT,3205,PAKENJENG,320533
WANGUNJAYA,129866,3205332004,4,JAWA BARAT,32,GARUT,3205,PAKENJENG,320533
