nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BAKOM,130872,3208172012,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
CAGEUR,130862,3208172002,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
CIKUPA,130868,3208172008,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
CIMENGA,130861,3208172001,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
CIPASUNG,130866,3208172006,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
DARMA,130870,3208172010,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
GUNUNGSIRAH,130876,3208172016,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
JAGARA,130871,3208172011,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
KARANGANYAR,130873,3208172013,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
KARANGSARI,130874,3208172014,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
KAWAHMANUK,130867,3208172007,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
PANINGGARAN,130865,3208172005,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
PARUNG,130869,3208172009,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
SAGARAHIANG,130875,3208172015,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
SAKERTABARAT,130863,3208172003,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
SAKERTATIMUR,130877,3208172017,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
SITUSARI,130879,3208172019,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
SUKARASA,130864,3208172004,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
TUGUMULYA,130878,3208172018,4,JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
