nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANTARAGUNG,128414,3202082010,4,JAWA BARAT,32,SUKABUMI,3202,JAMPANGTENGAH,320208
BANTARPANJANG,128407,3202082003,4,JAWA BARAT,32,SUKABUMI,3202,JAMPANGTENGAH,320208
BOJONGJENGKOL,128408,3202082004,4,JAWA BARAT,32,SUKABUMI,3202,JAMPANGTENGAH,320208
BOJONGTIPAR,128415,3202082011,4,JAWA BARAT,32,SUKABUMI,3202,JAMPANGTENGAH,320208
CIJULANG,128413,3202082009,4,JAWA BARAT,32,SUKABUMI,3202,JAMPANGTENGAH,320208
JAMPANGTENGAH,128405,3202082001,4,JAWA BARAT,32,SUKABUMI,3202,JAMPANGTENGAH,320208
NANGERANG,128409,3202082005,4,JAWA BARAT,32,SUKABUMI,3202,JAMPANGTENGAH,320208
PADABEUNGHAR,128406,3202082002,4,JAWA BARAT,32,SUKABUMI,3202,JAMPANGTENGAH,320208
PANUMBANGAN,128412,3202082008,4,JAWA BARAT,32,SUKABUMI,3202,JAMPANGTENGAH,320208
SINDANGRESMI,128411,3202082007,4,JAWA BARAT,32,SUKABUMI,3202,JAMPANGTENGAH,320208
TANJUNGSARI,128410,3202082006,4,JAWA BARAT,32,SUKABUMI,3202,JAMPANGTENGAH,320208
