nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BELENDUNG,132581,3213062005,4,JAWA BARAT,32,SUBANG,3213,PURWADADI,321306
KORANJI,132582,3213062006,4,JAWA BARAT,32,SUBANG,3213,PURWADADI,321306
PAGON,132578,3213062002,4,JAWA BARAT,32,SUBANG,3213,PURWADADI,321306
PANYINGKIRAN,132583,3213062007,4,JAWA BARAT,32,SUBANG,3213,PURWADADI,321306
PASIRBUNGUR,132584,3213062008,4,JAWA BARAT,32,SUBANG,3213,PURWADADI,321306
PRAPATAN,132579,3213062003,4,JAWA BARAT,32,SUBANG,3213,PURWADADI,321306
PURWADADI,132580,3213062004,4,JAWA BARAT,32,SUBANG,3213,PURWADADI,321306
PURWADADI BARAT,132585,3213062009,4,JAWA BARAT,32,SUBANG,3213,PURWADADI,321306
RANCAMAHI,132586,3213062010,4,JAWA BARAT,32,SUBANG,3213,PURWADADI,321306
WANAKERTA,132577,3213062001,4,JAWA BARAT,32,SUBANG,3213,PURWADADI,321306
