nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIHAURBEUTI,130401,3207062007,4,JAWA BARAT,32,CIAMIS,3207,CIHAURBEUTI,320706
CIJULANG,130397,3207062003,4,JAWA BARAT,32,CIAMIS,3207,CIHAURBEUTI,320706
PADAMULYA,130403,3207062009,4,JAWA BARAT,32,CIAMIS,3207,CIHAURBEUTI,320706
PAMOKOLAN,130404,3207062010,4,JAWA BARAT,32,CIAMIS,3207,CIHAURBEUTI,320706
PASIRTAMIANG,130402,3207062008,4,JAWA BARAT,32,CIAMIS,3207,CIHAURBEUTI,320706
SUKAHAJI,130405,3207062011,4,JAWA BARAT,32,CIAMIS,3207,CIHAURBEUTI,320706
SUKAHURIP,130396,3207062002,4,JAWA BARAT,32,CIAMIS,3207,CIHAURBEUTI,320706
SUKAMAJU,130398,3207062004,4,JAWA BARAT,32,CIAMIS,3207,CIHAURBEUTI,320706
SUKAMULYA,130395,3207062001,4,JAWA BARAT,32,CIAMIS,3207,CIHAURBEUTI,320706
SUKASETIA,130399,3207062005,4,JAWA BARAT,32,CIAMIS,3207,CIHAURBEUTI,320706
SUMBERJAYA,130400,3207062006,4,JAWA BARAT,32,CIAMIS,3207,CIHAURBEUTI,320706
