nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIBUNAR,128111,3201202008,4,JAWA BARAT,32,BOGOR,3201,PARUNG PANJANG,320120
CIKUDA,128108,3201202005,4,JAWA BARAT,32,BOGOR,3201,PARUNG PANJANG,320120
DAGO,128106,3201202003,4,JAWA BARAT,32,BOGOR,3201,PARUNG PANJANG,320120
GINTUNGCILEJET,128113,3201202010,4,JAWA BARAT,32,BOGOR,3201,PARUNG PANJANG,320120
GOROWONG,128105,3201202002,4,JAWA BARAT,32,BOGOR,3201,PARUNG PANJANG,320120
JAGABAYA,128104,3201202001,4,JAWA BARAT,32,BOGOR,3201,PARUNG PANJANG,320120
JAGABITA,128112,3201202009,4,JAWA BARAT,32,BOGOR,3201,PARUNG PANJANG,320120
KABASIRAN,128114,3201202011,4,JAWA BARAT,32,BOGOR,3201,PARUNG PANJANG,320120
LUMPANG,128110,3201202007,4,JAWA BARAT,32,BOGOR,3201,PARUNG PANJANG,320120
PARUNGPANJANG,128109,3201202006,4,JAWA BARAT,32,BOGOR,3201,PARUNG PANJANG,320120
PINGKU,128107,3201202004,4,JAWA BARAT,32,BOGOR,3201,PARUNG PANJANG,320120
