nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BENTENG,132826,3214022003,4,JAWA BARAT,32,PURWAKARTA,3214,CAMPAKA,321402
CAMPAKA,132824,3214022001,4,JAWA BARAT,32,PURWAKARTA,3214,CAMPAKA,321402
CAMPAKASARI,132825,3214022002,4,JAWA BARAT,32,PURWAKARTA,3214,CAMPAKA,321402
CIJAYA,132829,3214022006,4,JAWA BARAT,32,PURWAKARTA,3214,CAMPAKA,321402
CIJUNTI,132832,3214022009,4,JAWA BARAT,32,PURWAKARTA,3214,CAMPAKA,321402
CIKUMPAY,132828,3214022005,4,JAWA BARAT,32,PURWAKARTA,3214,CAMPAKA,321402
CIMAHI,132831,3214022008,4,JAWA BARAT,32,PURWAKARTA,3214,CAMPAKA,321402
CIRENDE,132827,3214022004,4,JAWA BARAT,32,PURWAKARTA,3214,CAMPAKA,321402
CISAAT,132833,3214022010,4,JAWA BARAT,32,PURWAKARTA,3214,CAMPAKA,321402
KERTAMUKTI,132830,3214022007,4,JAWA BARAT,32,PURWAKARTA,3214,CAMPAKA,321402
