nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CANGKRING,131466,3209362009,4,JAWA BARAT,32,CIREBON,3209,PLERED,320936
GAMEL,131464,3209362007,4,JAWA BARAT,32,CIREBON,3209,PLERED,320936
KALIWULU,131459,3209362002,4,JAWA BARAT,32,CIREBON,3209,PLERED,320936
PANEMBAHAN,131460,3209362003,4,JAWA BARAT,32,CIREBON,3209,PLERED,320936
PANGKALAN,131467,3209362010,4,JAWA BARAT,32,CIREBON,3209,PLERED,320936
SARABAU,131465,3209362008,4,JAWA BARAT,32,CIREBON,3209,PLERED,320936
TEGALSARI,131458,3209362001,4,JAWA BARAT,32,CIREBON,3209,PLERED,320936
TRUSMI KULON,131462,3209362005,4,JAWA BARAT,32,CIREBON,3209,PLERED,320936
TRUSMI WETAN,131461,3209362004,4,JAWA BARAT,32,CIREBON,3209,PLERED,320936
WOTGALI,131463,3209362006,4,JAWA BARAT,32,CIREBON,3209,PLERED,320936
