nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
AMPEL,131743,3210162008,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
BANTARWARU,131744,3210162009,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
BEBER,131737,3210162002,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
BEUSI,131738,3210162003,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
BUNTU,131740,3210162005,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
CIBOGOR,131736,3210162001,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
GANDAWESI,131751,3210162016,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
KEDUNGKENCANA,131746,3210162011,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
KEDUNGSARI,131754,3210162019,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
KERTASARI,131747,3210162012,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
KODASARI,131752,3210162017,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
LEUWEUNGHAPIT,131748,3210162013,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
LEUWILIANG BARU,131753,3210162018,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
LIGUNG,131741,3210162006,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
LIGUNG LOR,131749,3210162014,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
MAJASARI,131745,3210162010,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
SUKAWERA,131750,3210162015,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
TEGALAREN,131739,3210162004,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
WANASALAM,131742,3210162007,4,JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
