nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKANSARI,131538,3210022017,4,JAWA BARAT,32,MAJALENGKA,3210,BANTARUJEG,321002
BANTARUJEG,131531,3210022010,4,JAWA BARAT,32,MAJALENGKA,3210,BANTARUJEG,321002
CIKIDANG,131533,3210022012,4,JAWA BARAT,32,MAJALENGKA,3210,BANTARUJEG,321002
CIMANGGUHILIR,131529,3210022008,4,JAWA BARAT,32,MAJALENGKA,3210,BANTARUJEG,321002
CINAMBO,131534,3210022013,4,JAWA BARAT,32,MAJALENGKA,3210,BANTARUJEG,321002
CIPEUNDEUY,131528,3210022002,4,JAWA BARAT,32,MAJALENGKA,3210,BANTARUJEG,321002
GUNUNGLARANG,131532,3210022011,4,JAWA BARAT,32,MAJALENGKA,3210,BANTARUJEG,321002
HAURGEULIS,131535,3210022014,4,JAWA BARAT,32,MAJALENGKA,3210,BANTARUJEG,321002
SALAWANGI,131530,3210022009,4,JAWA BARAT,32,MAJALENGKA,3210,BANTARUJEG,321002
SILIHWANGI,131539,3210022018,4,JAWA BARAT,32,MAJALENGKA,3210,BANTARUJEG,321002
SINDANGHURIP,131540,3210022022,4,JAWA BARAT,32,MAJALENGKA,3210,BANTARUJEG,321002
SUKAMENAK,131536,3210022015,4,JAWA BARAT,32,MAJALENGKA,3210,BANTARUJEG,321002
WADOWETAN,131537,3210022016,4,JAWA BARAT,32,MAJALENGKA,3210,BANTARUJEG,321002
