nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BODE LOR,131260,3209182005,4,JAWA BARAT,32,CIREBON,3209,PLUMBON,320918
BODESARI,131261,3209182006,4,JAWA BARAT,32,CIREBON,3209,PLUMBON,320918
CEMPAKA,131256,3209182001,4,JAWA BARAT,32,CIREBON,3209,PLUMBON,320918
DANAMULYA,131270,3209182015,4,JAWA BARAT,32,CIREBON,3209,PLUMBON,320918
GOMBANG,131262,3209182007,4,JAWA BARAT,32,CIREBON,3209,PLUMBON,320918
KARANGASEM,131264,3209182009,4,JAWA BARAT,32,CIREBON,3209,PLUMBON,320918
KARANGMULYA,131263,3209182008,4,JAWA BARAT,32,CIREBON,3209,PLUMBON,320918
KEBAREPAN,131267,3209182012,4,JAWA BARAT,32,CIREBON,3209,PLUMBON,320918
KEDUNGSANA,131269,3209182014,4,JAWA BARAT,32,CIREBON,3209,PLUMBON,320918
LURAH,131258,3209182003,4,JAWA BARAT,32,CIREBON,3209,PLUMBON,320918
MARIKANGEN,131259,3209182004,4,JAWA BARAT,32,CIREBON,3209,PLUMBON,320918
PAMIJAHAN,131257,3209182002,4,JAWA BARAT,32,CIREBON,3209,PLUMBON,320918
PASANGGRAHAN,131268,3209182013,4,JAWA BARAT,32,CIREBON,3209,PLUMBON,320918
PLUMBON,131265,3209182010,4,JAWA BARAT,32,CIREBON,3209,PLUMBON,320918
PURBAWINANGUN,131266,3209182011,4,JAWA BARAT,32,CIREBON,3209,PLUMBON,320918
