nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
ANDIR,131671,3210112004,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
BURUJUL KULON,131668,3210112001,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
BURUJUL WETAN,131669,3210112002,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
CIBENTAR,131674,3210112007,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
CIBOLERANG,131676,3210112009,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
CICADAS,131670,3210112003,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
JATISURA,131678,3210112011,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
JATIWANGI,131679,3210112012,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
LEUWEUNGGEDE,131675,3210112008,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
LOJI,131680,3210112013,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
MEKARSARI,131682,3210112015,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
PINANGRAJA,131673,3210112006,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
SUKARAJA KULON,131681,3210112014,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
SUKARAJA WETAN,131672,3210112005,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
SURAWANGI,131683,3210112016,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
SUTAWANGI,131677,3210112010,4,JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
