nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANJARAN,131760,3210172005,4,JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
BONGAS KULON,131757,3210172002,4,JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
BONGAS WETAN,131756,3210172001,4,JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
CIDENOK,131765,3210172010,4,JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
GARAWANGI,131758,3210172003,4,JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
GELOK MULYA,131770,3210172015,4,JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
LOJIKOBONG,131766,3210172011,4,JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
PANCAKSUJI,131769,3210172014,4,JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
PANINGKIRAN,131762,3210172007,4,JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
PANJALIN KIDUL,131764,3210172009,4,JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
PANJALIN LOR,131767,3210172012,4,JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
PARAPATAN,131763,3210172008,4,JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
RANCAPUTAT,131759,3210172004,4,JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
SEPAT,131761,3210172006,4,JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
SUMBERJAYA,131768,3210172013,4,JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
