nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
ANCOLMEKAR,129256,3204162004,4,JAWA BARAT,32,BANDUNG,3204,ARJASARI,320416
ARJASARI,129253,3204162001,4,JAWA BARAT,32,BANDUNG,3204,ARJASARI,320416
BAROS,129257,3204162005,4,JAWA BARAT,32,BANDUNG,3204,ARJASARI,320416
BATUKARUT,129255,3204162003,4,JAWA BARAT,32,BANDUNG,3204,ARJASARI,320416
LEBAKWANGI,129254,3204162002,4,JAWA BARAT,32,BANDUNG,3204,ARJASARI,320416
MANGUNJAYA,129258,3204162006,4,JAWA BARAT,32,BANDUNG,3204,ARJASARI,320416
MEKARJAYA,129259,3204162007,4,JAWA BARAT,32,BANDUNG,3204,ARJASARI,320416
PATROLSARI,129261,3204162009,4,JAWA BARAT,32,BANDUNG,3204,ARJASARI,320416
PINGGIRSARI,129260,3204162008,4,JAWA BARAT,32,BANDUNG,3204,ARJASARI,320416
RANCAKOLE,129262,3204162010,4,JAWA BARAT,32,BANDUNG,3204,ARJASARI,320416
WARGALUYU,129263,3204162011,4,JAWA BARAT,32,BANDUNG,3204,ARJASARI,320416
