nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CANGKUANG,129589,3205092006,4,JAWA BARAT,32,GARUT,3205,LELES,320509
CIBURIAL,129585,3205092002,4,JAWA BARAT,32,GARUT,3205,LELES,320509
CIPANCAR,129593,3205092010,4,JAWA BARAT,32,GARUT,3205,LELES,320509
DANO,129595,3205092012,4,JAWA BARAT,32,GARUT,3205,LELES,320509
HARUMAN,129594,3205092011,4,JAWA BARAT,32,GARUT,3205,LELES,320509
JANGKURANG,129586,3205092003,4,JAWA BARAT,32,GARUT,3205,LELES,320509
KANDANGMUKTI,129591,3205092008,4,JAWA BARAT,32,GARUT,3205,LELES,320509
LELES,129584,3205092001,4,JAWA BARAT,32,GARUT,3205,LELES,320509
LEMBANG,129588,3205092005,4,JAWA BARAT,32,GARUT,3205,LELES,320509
MARGALUYU,129592,3205092009,4,JAWA BARAT,32,GARUT,3205,LELES,320509
SALAMNUNGGAL,129590,3205092007,4,JAWA BARAT,32,GARUT,3205,LELES,320509
SUKARAME,129587,3205092004,4,JAWA BARAT,32,GARUT,3205,LELES,320509
