nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKAN,129334,3204292012,4,JAWA BARAT,32,BANDUNG,3204,CIPARAY,320429
BUMIWANGI,129335,3204292013,4,JAWA BARAT,32,BANDUNG,3204,CIPARAY,320429
CIHEULANG,129327,3204292005,4,JAWA BARAT,32,BANDUNG,3204,CIPARAY,320429
CIKONENG,129326,3204292004,4,JAWA BARAT,32,BANDUNG,3204,CIPARAY,320429
CIPARAY,129323,3204292001,4,JAWA BARAT,32,BANDUNG,3204,CIPARAY,320429
GUNUNGLEUTIK,129324,3204292002,4,JAWA BARAT,32,BANDUNG,3204,CIPARAY,320429
MANGGUNGHARJA,129330,3204292008,4,JAWA BARAT,32,BANDUNG,3204,CIPARAY,320429
MEKARLAKSANA,129336,3204292014,4,JAWA BARAT,32,BANDUNG,3204,CIPARAY,320429
MEKARSARI,129325,3204292003,4,JAWA BARAT,32,BANDUNG,3204,CIPARAY,320429
PAKUTANDANG,129328,3204292006,4,JAWA BARAT,32,BANDUNG,3204,CIPARAY,320429
SAGARACIPTA,129331,3204292009,4,JAWA BARAT,32,BANDUNG,3204,CIPARAY,320429
SARIMAHI,129332,3204292010,4,JAWA BARAT,32,BANDUNG,3204,CIPARAY,320429
SERANGMEKAR,129333,3204292011,4,JAWA BARAT,32,BANDUNG,3204,CIPARAY,320429
SUMBERSARI,129329,3204292007,4,JAWA BARAT,32,BANDUNG,3204,CIPARAY,320429
