nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIBEBER,133017,3214172008,4,JAWA BARAT,32,PURWAKARTA,3214,KIARAPEDES,321417
CIRACAS,133011,3214172002,4,JAWA BARAT,32,PURWAKARTA,3214,KIARAPEDES,321417
GARDU,133016,3214172007,4,JAWA BARAT,32,PURWAKARTA,3214,KIARAPEDES,321417
KIARAPEDES,133010,3214172001,4,JAWA BARAT,32,PURWAKARTA,3214,KIARAPEDES,321417
MARGALUYU,133015,3214172006,4,JAWA BARAT,32,PURWAKARTA,3214,KIARAPEDES,321417
MEKARJAYA,133014,3214172005,4,JAWA BARAT,32,PURWAKARTA,3214,KIARAPEDES,321417
PARAKANGAROKGEK,133012,3214172003,4,JAWA BARAT,32,PURWAKARTA,3214,KIARAPEDES,321417
PUSAKAMULYA,133018,3214172009,4,JAWA BARAT,32,PURWAKARTA,3214,KIARAPEDES,321417
SUMBERSARI,133019,3214172010,4,JAWA BARAT,32,PURWAKARTA,3214,KIARAPEDES,321417
TARINGGUL LANDEUH,133013,3214172004,4,JAWA BARAT,32,PURWAKARTA,3214,KIARAPEDES,321417
