nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BOJONGGEDANG,130509,3207152008,4,JAWA BARAT,32,CIAMIS,3207,RANCAH,320715
CILEUNGSIR,130504,3207152003,4,JAWA BARAT,32,CIAMIS,3207,RANCAH,320715
CISONTROL,130505,3207152004,4,JAWA BARAT,32,CIAMIS,3207,RANCAH,320715
DADIHARJA,130511,3207152010,4,JAWA BARAT,32,CIAMIS,3207,RANCAH,320715
GIRIHARJA,130513,3207152012,4,JAWA BARAT,32,CIAMIS,3207,RANCAH,320715
JANGALAHARJA,130512,3207152011,4,JAWA BARAT,32,CIAMIS,3207,RANCAH,320715
KARANGPARI,130510,3207152009,4,JAWA BARAT,32,CIAMIS,3207,RANCAH,320715
KAWUNGLARANG,130507,3207152006,4,JAWA BARAT,32,CIAMIS,3207,RANCAH,320715
KIARAPAYUNG,130503,3207152002,4,JAWA BARAT,32,CIAMIS,3207,RANCAH,320715
PATAKAHARJA,130508,3207152007,4,JAWA BARAT,32,CIAMIS,3207,RANCAH,320715
RANCAH,130502,3207152001,4,JAWA BARAT,32,CIAMIS,3207,RANCAH,320715
SITUMANDALA,130506,3207152005,4,JAWA BARAT,32,CIAMIS,3207,RANCAH,320715
WANGUNSARI,130514,3207152013,4,JAWA BARAT,32,CIAMIS,3207,RANCAH,320715
