nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BUNIKASIH,128783,3203022008,4,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302
BUNISARI,128787,3203022014,4,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302
CIEUNDEUR,128789,3203022017,4,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302
CIKAROYA,128782,3203022007,4,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302
CISARANDI,128781,3203022006,4,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302
CIWALEN,128784,3203022009,4,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302
JAMBUDIPA,128780,3203022002,4,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302
MEKARWANGI,128790,3203022018,4,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302
SUKAMULYA,128788,3203022016,4,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302
SUKAWANGI,128786,3203022011,4,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302
TEGALLEGA,128785,3203022010,4,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302
