nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
GADINGAN,132311,3212122009,4,JAWA BARAT,32,INDRAMAYU,3212,SLIYEG,321212
LONGOK,132316,3212122016,4,JAWA BARAT,32,INDRAMAYU,3212,SLIYEG,321212
MAJASARI,132308,3212122006,4,JAWA BARAT,32,INDRAMAYU,3212,SLIYEG,321212
MAJASIH,132309,3212122007,4,JAWA BARAT,32,INDRAMAYU,3212,SLIYEG,321212
MEKARGADING,132312,3212122010,4,JAWA BARAT,32,INDRAMAYU,3212,SLIYEG,321212
SLEMAN,132303,3212122001,4,JAWA BARAT,32,INDRAMAYU,3212,SLIYEG,321212
SLEMAN LOR,132307,3212122005,4,JAWA BARAT,32,INDRAMAYU,3212,SLIYEG,321212
SLIYEG,132310,3212122008,4,JAWA BARAT,32,INDRAMAYU,3212,SLIYEG,321212
SLIYEG LOR,132313,3212122011,4,JAWA BARAT,32,INDRAMAYU,3212,SLIYEG,321212
SUDIKAMPIRAN,132305,3212122003,4,JAWA BARAT,32,INDRAMAYU,3212,SLIYEG,321212
TAMBI,132304,3212122002,4,JAWA BARAT,32,INDRAMAYU,3212,SLIYEG,321212
TAMBI LOR,132306,3212122004,4,JAWA BARAT,32,INDRAMAYU,3212,SLIYEG,321212
TUGU,132315,3212122013,4,JAWA BARAT,32,INDRAMAYU,3212,SLIYEG,321212
TUGU KIDUL,132314,3212122012,4,JAWA BARAT,32,INDRAMAYU,3212,SLIYEG,321212
