nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BALERANTE,131245,3209172004,4,JAWA BARAT,32,CIREBON,3209,PALIMANAN,320917
BEBERAN,131247,3209172006,4,JAWA BARAT,32,CIREBON,3209,PALIMANAN,320917
CENGKUANG,131254,3209172015,4,JAWA BARAT,32,CIREBON,3209,PALIMANAN,320917
CIAWI,131252,3209172013,4,JAWA BARAT,32,CIREBON,3209,PALIMANAN,320917
CILUKRAK,131243,3209172002,4,JAWA BARAT,32,CIREBON,3209,PALIMANAN,320917
KEPUH,131244,3209172003,4,JAWA BARAT,32,CIREBON,3209,PALIMANAN,320917
LUNGBENDA,131251,3209172012,4,JAWA BARAT,32,CIREBON,3209,PALIMANAN,320917
PALIMANAN TIMUR,131249,3209172008,4,JAWA BARAT,32,CIREBON,3209,PALIMANAN,320917
PANONGAN,131246,3209172005,4,JAWA BARAT,32,CIREBON,3209,PALIMANAN,320917
PEGAGAN,131250,3209172011,4,JAWA BARAT,32,CIREBON,3209,PALIMANAN,320917
SEMPLO,131248,3209172007,4,JAWA BARAT,32,CIREBON,3209,PALIMANAN,320917
TEGALKARANG,131253,3209172014,4,JAWA BARAT,32,CIREBON,3209,PALIMANAN,320917
