nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
KUTAGANDOK,133084,3215072004,4,JAWA BARAT,32,KARAWANG,3215,KUTAWALUYA,321507
KUTAJAYA,133086,3215072006,4,JAWA BARAT,32,KARAWANG,3215,KUTAWALUYA,321507
KUTAKARYA,133083,3215072003,4,JAWA BARAT,32,KARAWANG,3215,KUTAWALUYA,321507
KUTAMUKTI,133085,3215072005,4,JAWA BARAT,32,KARAWANG,3215,KUTAWALUYA,321507
KUTARAJA,133090,3215072010,4,JAWA BARAT,32,KARAWANG,3215,KUTAWALUYA,321507
MULYAJAYA,133082,3215072002,4,JAWA BARAT,32,KARAWANG,3215,KUTAWALUYA,321507
SAMPALAN,133087,3215072007,4,JAWA BARAT,32,KARAWANG,3215,KUTAWALUYA,321507
SINDANGKARYA,133092,3215072012,4,JAWA BARAT,32,KARAWANG,3215,KUTAWALUYA,321507
SINDANGMUKTI,133089,3215072009,4,JAWA BARAT,32,KARAWANG,3215,KUTAWALUYA,321507
SINDANGMULYA,133088,3215072008,4,JAWA BARAT,32,KARAWANG,3215,KUTAWALUYA,321507
SINDANGSARI,133091,3215072011,4,JAWA BARAT,32,KARAWANG,3215,KUTAWALUYA,321507
WALUYA,133081,3215072001,4,JAWA BARAT,32,KARAWANG,3215,KUTAWALUYA,321507
