nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BOJONG,133753,3218012004,4,JAWA BARAT,32,PANGANDARAN,3218,PARIGI,321801
CIBENDA,133757,3218012008,4,JAWA BARAT,32,PANGANDARAN,3218,PARIGI,321801
CILIANG,133752,3218012003,4,JAWA BARAT,32,PANGANDARAN,3218,PARIGI,321801
CINTAKARYA,133758,3218012009,4,JAWA BARAT,32,PANGANDARAN,3218,PARIGI,321801
CINTARATU,133754,3218012005,4,JAWA BARAT,32,PANGANDARAN,3218,PARIGI,321801
KARANGBENDA,133751,3218012002,4,JAWA BARAT,32,PANGANDARAN,3218,PARIGI,321801
KARANGJALADRI,133756,3218012007,4,JAWA BARAT,32,PANGANDARAN,3218,PARIGI,321801
PARAKANMANGGU,133759,3218012010,4,JAWA BARAT,32,PANGANDARAN,3218,PARIGI,321801
PARIGI,133750,3218012001,4,JAWA BARAT,32,PANGANDARAN,3218,PARIGI,321801
SELASARI,133755,3218012006,4,JAWA BARAT,32,PANGANDARAN,3218,PARIGI,321801
