nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKANMULYA,130807,3208122013,4,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
CINIRU,130805,3208122011,4,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
JALAKSANA,130797,3208122003,4,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
MANISKIDUL,130803,3208122009,4,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
MANISLOR,130804,3208122010,4,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
NANGGERANG,130809,3208122015,4,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
PADAMENAK,130806,3208122012,4,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
PEUSING,130800,3208122006,4,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
SADAMANTRA,130802,3208122008,4,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
SANGKANERANG,130798,3208122004,4,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
SAYANA,130799,3208122005,4,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
SEMBAWA,130801,3208122007,4,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
SIDAMULYA,130796,3208122002,4,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
SINDANGBARANG,130808,3208122014,4,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
SUKAMUKTI,130795,3208122001,4,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
