nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BALIDA,131689,3210122011,4,JAWA BARAT,32,MAJALENGKA,3210,DAWUAN,321012
BATURUYUK,131695,3210122021,4,JAWA BARAT,32,MAJALENGKA,3210,DAWUAN,321012
BOJONGCIDERES,131692,3210122015,4,JAWA BARAT,32,MAJALENGKA,3210,DAWUAN,321012
DAWUAN,131686,3210122007,4,JAWA BARAT,32,MAJALENGKA,3210,DAWUAN,321012
GANDU,131685,3210122006,4,JAWA BARAT,32,MAJALENGKA,3210,DAWUAN,321012
GENTENG,131687,3210122008,4,JAWA BARAT,32,MAJALENGKA,3210,DAWUAN,321012
KARANGANYAR,131690,3210122012,4,JAWA BARAT,32,MAJALENGKA,3210,DAWUAN,321012
MANDAPA,131688,3210122010,4,JAWA BARAT,32,MAJALENGKA,3210,DAWUAN,321012
PASIRMALATI,131694,3210122018,4,JAWA BARAT,32,MAJALENGKA,3210,DAWUAN,321012
SALAWANA,131691,3210122013,4,JAWA BARAT,32,MAJALENGKA,3210,DAWUAN,321012
SINARJATI,131693,3210122017,4,JAWA BARAT,32,MAJALENGKA,3210,DAWUAN,321012
