nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIKARANGKOTA,133434,3216092001,4,JAWA BARAT,32,BEKASI,3216,CIKARANG UTARA,321609
HARJAMEKAR,133442,3216092009,4,JAWA BARAT,32,BEKASI,3216,CIKARANG UTARA,321609
KARANGASIH,133436,3216092003,4,JAWA BARAT,32,BEKASI,3216,CIKARANG UTARA,321609
KARANGBARU,133435,3216092002,4,JAWA BARAT,32,BEKASI,3216,CIKARANG UTARA,321609
KARANGRAHARJA,133438,3216092005,4,JAWA BARAT,32,BEKASI,3216,CIKARANG UTARA,321609
MEKARMUKTI,133443,3216092010,4,JAWA BARAT,32,BEKASI,3216,CIKARANG UTARA,321609
PASIRGOMBONG,133439,3216092006,4,JAWA BARAT,32,BEKASI,3216,CIKARANG UTARA,321609
SIMPANGAN,133440,3216092007,4,JAWA BARAT,32,BEKASI,3216,CIKARANG UTARA,321609
TANJUNGSARI,133441,3216092008,4,JAWA BARAT,32,BEKASI,3216,CIKARANG UTARA,321609
WALUYA,133437,3216092004,4,JAWA BARAT,32,BEKASI,3216,CIKARANG UTARA,321609
WANGUNHARJA,133444,3216092011,4,JAWA BARAT,32,BEKASI,3216,CIKARANG UTARA,321609
