nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BUNIWANGI,131788,3210192007,4,JAWA BARAT,32,MAJALENGKA,3210,PALASAH,321019
CISAMBENG,131783,3210192002,4,JAWA BARAT,32,MAJALENGKA,3210,PALASAH,321019
ENGGALWANGI,131793,3210192012,4,JAWA BARAT,32,MAJALENGKA,3210,PALASAH,321019
KARAMAT,131792,3210192011,4,JAWA BARAT,32,MAJALENGKA,3210,PALASAH,321019
MAJASUKA,131782,3210192001,4,JAWA BARAT,32,MAJALENGKA,3210,PALASAH,321019
PALASAH,131784,3210192003,4,JAWA BARAT,32,MAJALENGKA,3210,PALASAH,321019
PASIR,131791,3210192010,4,JAWA BARAT,32,MAJALENGKA,3210,PALASAH,321019
SINDANGHAJI,131789,3210192008,4,JAWA BARAT,32,MAJALENGKA,3210,PALASAH,321019
SINDANGWASA,131794,3210192013,4,JAWA BARAT,32,MAJALENGKA,3210,PALASAH,321019
TARIKOLOT,131787,3210192006,4,JAWA BARAT,32,MAJALENGKA,3210,PALASAH,321019
TRAJAYA,131786,3210192005,4,JAWA BARAT,32,MAJALENGKA,3210,PALASAH,321019
WARINGIN,131790,3210192009,4,JAWA BARAT,32,MAJALENGKA,3210,PALASAH,321019
WERAGATI,131785,3210192004,4,JAWA BARAT,32,MAJALENGKA,3210,PALASAH,321019
