nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BOJONGMEKAR,133620,3217052003,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPEUNDEUY,321705
CIHARASHAS,133619,3217052002,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPEUNDEUY,321705
CIPEUNDEUY,133618,3217052001,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPEUNDEUY,321705
CIROYOM,133621,3217052004,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPEUNDEUY,321705
JATIMEKAR,133622,3217052005,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPEUNDEUY,321705
MARGALAKSANA,133623,3217052006,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPEUNDEUY,321705
MARGALUYU,133624,3217052007,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPEUNDEUY,321705
NANGGELENG,133625,3217052008,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPEUNDEUY,321705
NYENANG,133626,3217052009,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPEUNDEUY,321705
SIRNAGALIH,133628,3217052011,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPEUNDEUY,321705
SIRNARAJA,133627,3217052010,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPEUNDEUY,321705
SUKAHAJI,133629,3217052012,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPEUNDEUY,321705
