nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
ASTANAJAPURA,131163,3209102011,4,JAWA BARAT,32,CIREBON,3209,ASTANAJAPURA,320910
BUNTET,131160,3209102008,4,JAWA BARAT,32,CIREBON,3209,ASTANAJAPURA,320910
JAPURA KIDUL,131165,3209102013,4,JAWA BARAT,32,CIREBON,3209,ASTANAJAPURA,320910
JAPURABAKTI,131166,3209102014,4,JAWA BARAT,32,CIREBON,3209,ASTANAJAPURA,320910
KANCI,131162,3209102010,4,JAWA BARAT,32,CIREBON,3209,ASTANAJAPURA,320910
KANCI KULON,131161,3209102009,4,JAWA BARAT,32,CIREBON,3209,ASTANAJAPURA,320910
KENDAL,131164,3209102012,4,JAWA BARAT,32,CIREBON,3209,ASTANAJAPURA,320910
MERTAPADA KULON,131158,3209102006,4,JAWA BARAT,32,CIREBON,3209,ASTANAJAPURA,320910
MERTAPADA WETAN,131159,3209102007,4,JAWA BARAT,32,CIREBON,3209,ASTANAJAPURA,320910
MUNJUL,131156,3209102004,4,JAWA BARAT,32,CIREBON,3209,ASTANAJAPURA,320910
SIDAMULYA,131157,3209102005,4,JAWA BARAT,32,CIREBON,3209,ASTANAJAPURA,320910
