nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKANJATI,131039,3208322008,4,JAWA BARAT,32,KUNINGAN,3208,CIGANDAMEKAR,320832
BUNIGEULIS,131032,3208322001,4,JAWA BARAT,32,KUNINGAN,3208,CIGANDAMEKAR,320832
CIBUNTU,131041,3208322010,4,JAWA BARAT,32,KUNINGAN,3208,CIGANDAMEKAR,320832
INDAPATRA,131040,3208322009,4,JAWA BARAT,32,KUNINGAN,3208,CIGANDAMEKAR,320832
JAMBUGEULIS,131033,3208322002,4,JAWA BARAT,32,KUNINGAN,3208,CIGANDAMEKAR,320832
KARANGMUNCANG,131035,3208322004,4,JAWA BARAT,32,KUNINGAN,3208,CIGANDAMEKAR,320832
KOREAK,131034,3208322003,4,JAWA BARAT,32,KUNINGAN,3208,CIGANDAMEKAR,320832
PANAWUAN,131037,3208322006,4,JAWA BARAT,32,KUNINGAN,3208,CIGANDAMEKAR,320832
SANGKANMULYA,131042,3208322011,4,JAWA BARAT,32,KUNINGAN,3208,CIGANDAMEKAR,320832
SANGKANURIP,131036,3208322005,4,JAWA BARAT,32,KUNINGAN,3208,CIGANDAMEKAR,320832
TIMBANG,131038,3208322007,4,JAWA BARAT,32,KUNINGAN,3208,CIGANDAMEKAR,320832
