nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
ARJAWINANGUN,131330,3209242004,4,JAWA BARAT,32,CIREBON,3209,ARJAWINANGUN,320924
BULAK,131335,3209242009,4,JAWA BARAT,32,CIREBON,3209,ARJAWINANGUN,320924
GEYONGAN,131336,3209242010,4,JAWA BARAT,32,CIREBON,3209,ARJAWINANGUN,320924
JUNGJANG,131329,3209242003,4,JAWA BARAT,32,CIREBON,3209,ARJAWINANGUN,320924
JUNGJANG WETAN,131328,3209242002,4,JAWA BARAT,32,CIREBON,3209,ARJAWINANGUN,320924
KARANGSAMBUNG,131334,3209242008,4,JAWA BARAT,32,CIREBON,3209,ARJAWINANGUN,320924
KEBONTURI,131337,3209242011,4,JAWA BARAT,32,CIREBON,3209,ARJAWINANGUN,320924
RAWAGATEL,131333,3209242007,4,JAWA BARAT,32,CIREBON,3209,ARJAWINANGUN,320924
SENDE,131327,3209242001,4,JAWA BARAT,32,CIREBON,3209,ARJAWINANGUN,320924
TEGALGUBUG,131331,3209242005,4,JAWA BARAT,32,CIREBON,3209,ARJAWINANGUN,320924
TEGALGUBUG LOR,131332,3209242006,4,JAWA BARAT,32,CIREBON,3209,ARJAWINANGUN,320924
