nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKAN ASEM,131951,3211072006,4,JAWA BARAT,32,SUMEDANG,3211,CONGGEANG,321107
CACABAN,131955,3211072010,4,JAWA BARAT,32,SUMEDANG,3211,CONGGEANG,321107
CIBEUREUYEUH,131949,3211072004,4,JAWA BARAT,32,SUMEDANG,3211,CONGGEANG,321107
CIBUBUAN,131957,3211072012,4,JAWA BARAT,32,SUMEDANG,3211,CONGGEANG,321107
CIPAMEKAR,131948,3211072003,4,JAWA BARAT,32,SUMEDANG,3211,CONGGEANG,321107
CONGGEANG KULON,131946,3211072001,4,JAWA BARAT,32,SUMEDANG,3211,CONGGEANG,321107
CONGGEANG WETAN,131947,3211072002,4,JAWA BARAT,32,SUMEDANG,3211,CONGGEANG,321107
JAMBU,131950,3211072005,4,JAWA BARAT,32,SUMEDANG,3211,CONGGEANG,321107
KARANGLAYUNG,131954,3211072009,4,JAWA BARAT,32,SUMEDANG,3211,CONGGEANG,321107
NARIMBANG,131956,3211072011,4,JAWA BARAT,32,SUMEDANG,3211,CONGGEANG,321107
PADAASIH,131952,3211072007,4,JAWA BARAT,32,SUMEDANG,3211,CONGGEANG,321107
UNGKAL,131953,3211072008,4,JAWA BARAT,32,SUMEDANG,3211,CONGGEANG,321107
