nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANYUASIH,133290,3215242004,4,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524
CICINDE SELATAN,133295,3215242009,4,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524
CICINDE UTARA,133294,3215242008,4,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524
GEMBONGAN,133287,3215242001,4,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524
GEMPOL,133288,3215242002,4,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524
GEMPOL KOLOT,133289,3215242003,4,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524
JAYAMUKTI,133293,3215242007,4,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524
KERTARAHARJA,133291,3215242005,4,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524
MEKARASIH,133296,3215242010,4,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524
PAMEKARAN,133298,3215242012,4,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524
TALUNJAYA,133297,3215242011,4,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524
TANJUNG,133292,3215242006,4,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524
