nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CARINGIN,128376,3202052005,4,JAWA BARAT,32,SUKABUMI,3202,CISOLOK,320205
CICADAS,128381,3202052010,4,JAWA BARAT,32,SUKABUMI,3202,CISOLOK,320205
CIKAHURIPAN,128374,3202052003,4,JAWA BARAT,32,SUKABUMI,3202,CISOLOK,320205
CIKELAT,128375,3202052004,4,JAWA BARAT,32,SUKABUMI,3202,CISOLOK,320205
CISOLOK,128372,3202052001,4,JAWA BARAT,32,SUKABUMI,3202,CISOLOK,320205
GUNUNGKARAMAT,128377,3202052006,4,JAWA BARAT,32,SUKABUMI,3202,CISOLOK,320205
GUNUNGTANJUNG,128378,3202052007,4,JAWA BARAT,32,SUKABUMI,3202,CISOLOK,320205
KARANGPAPAK,128379,3202052008,4,JAWA BARAT,32,SUKABUMI,3202,CISOLOK,320205
PASIRBARU,128373,3202052002,4,JAWA BARAT,32,SUKABUMI,3202,CISOLOK,320205
SIRNARESMI,128380,3202052009,4,JAWA BARAT,32,SUKABUMI,3202,CISOLOK,320205
SUKARAME,128384,3202052013,4,JAWA BARAT,32,SUKABUMI,3202,CISOLOK,320205
WANAJAYA,128382,3202052011,4,JAWA BARAT,32,SUKABUMI,3202,CISOLOK,320205
WANGUNSARI,128383,3202052012,4,JAWA BARAT,32,SUKABUMI,3202,CISOLOK,320205
