nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANTARKALONG,128420,3202092004,4,JAWA BARAT,32,SUKABUMI,3202,WARUNGKIARA,320209
BOJONGKERTA,128418,3202092002,4,JAWA BARAT,32,SUKABUMI,3202,WARUNGKIARA,320209
DAMARRAJA,128427,3202092011,4,JAWA BARAT,32,SUKABUMI,3202,WARUNGKIARA,320209
GIRIJAYA,128419,3202092003,4,JAWA BARAT,32,SUKABUMI,3202,WARUNGKIARA,320209
HEGARMANAH,128421,3202092005,4,JAWA BARAT,32,SUKABUMI,3202,WARUNGKIARA,320209
KERTAMUKTI,128425,3202092009,4,JAWA BARAT,32,SUKABUMI,3202,WARUNGKIARA,320209
MEKARJAYA,128426,3202092010,4,JAWA BARAT,32,SUKABUMI,3202,WARUNGKIARA,320209
SIRNAJAYA,128423,3202092007,4,JAWA BARAT,32,SUKABUMI,3202,WARUNGKIARA,320209
SUKAHARJA,128424,3202092008,4,JAWA BARAT,32,SUKABUMI,3202,WARUNGKIARA,320209
TARISI,128428,3202092012,4,JAWA BARAT,32,SUKABUMI,3202,WARUNGKIARA,320209
UBRUG,128422,3202092006,4,JAWA BARAT,32,SUKABUMI,3202,WARUNGKIARA,320209
WARUNGKIARA,128417,3202092001,4,JAWA BARAT,32,SUKABUMI,3202,WARUNGKIARA,320209
