nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BALONGSARI,133221,3215182006,4,JAWA BARAT,32,KARAWANG,3215,RAWAMERTA,321518
CIBADAK,133226,3215182011,4,JAWA BARAT,32,KARAWANG,3215,RAWAMERTA,321518
GOMBONGSARI,133228,3215182014,4,JAWA BARAT,32,KARAWANG,3215,RAWAMERTA,321518
KUTAWARGI,133217,3215182002,4,JAWA BARAT,32,KARAWANG,3215,RAWAMERTA,321518
MEKARJAYA,133222,3215182007,4,JAWA BARAT,32,KARAWANG,3215,RAWAMERTA,321518
PANYINGKIRAN,133218,3215182003,4,JAWA BARAT,32,KARAWANG,3215,RAWAMERTA,321518
PASIRAWI,133220,3215182005,4,JAWA BARAT,32,KARAWANG,3215,RAWAMERTA,321518
PASIRKALIKI,133219,3215182004,4,JAWA BARAT,32,KARAWANG,3215,RAWAMERTA,321518
PURWAMEKAR,133224,3215182009,4,JAWA BARAT,32,KARAWANG,3215,RAWAMERTA,321518
SEKARWANGI,133223,3215182008,4,JAWA BARAT,32,KARAWANG,3215,RAWAMERTA,321518
SUKAMERTA,133216,3215182001,4,JAWA BARAT,32,KARAWANG,3215,RAWAMERTA,321518
SUKAPURA,133225,3215182010,4,JAWA BARAT,32,KARAWANG,3215,RAWAMERTA,321518
SUKARAJA,133227,3215182012,4,JAWA BARAT,32,KARAWANG,3215,RAWAMERTA,321518
