nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANJARAN,129222,3204132003,4,JAWA BARAT,32,BANDUNG,3204,BANJARAN,320413
BANJARAN WETAN,129221,3204132002,4,JAWA BARAT,32,BANDUNG,3204,BANJARAN,320413
CIAPUS,129223,3204132005,4,JAWA BARAT,32,BANDUNG,3204,BANJARAN,320413
KAMASAN,129220,3204132001,4,JAWA BARAT,32,BANDUNG,3204,BANJARAN,320413
KIANGROKE,129225,3204132007,4,JAWA BARAT,32,BANDUNG,3204,BANJARAN,320413
MARGAHURIP,129228,3204132013,4,JAWA BARAT,32,BANDUNG,3204,BANJARAN,320413
MEKARJAYA,129227,3204132012,4,JAWA BARAT,32,BANDUNG,3204,BANJARAN,320413
NEGLASARI,129229,3204132016,4,JAWA BARAT,32,BANDUNG,3204,BANJARAN,320413
PASIRMULYA,129230,3204132018,4,JAWA BARAT,32,BANDUNG,3204,BANJARAN,320413
SINDANGPANON,129224,3204132006,4,JAWA BARAT,32,BANDUNG,3204,BANJARAN,320413
TARAJUSARI,129226,3204132008,4,JAWA BARAT,32,BANDUNG,3204,BANJARAN,320413
