nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIBATU,132981,3214142001,4,JAWA BARAT,32,PURWAKARTA,3214,CIBATU,321414
CIBUKAMANAH,132988,3214142008,4,JAWA BARAT,32,PURWAKARTA,3214,CIBATU,321414
CIKADU,132987,3214142007,4,JAWA BARAT,32,PURWAKARTA,3214,CIBATU,321414
CILANDAK,132982,3214142002,4,JAWA BARAT,32,PURWAKARTA,3214,CIBATU,321414
CIPANCUR,132990,3214142010,4,JAWA BARAT,32,PURWAKARTA,3214,CIBATU,321414
CIPARUNGSARI,132985,3214142005,4,JAWA BARAT,32,PURWAKARTA,3214,CIBATU,321414
CIPINANG,132984,3214142004,4,JAWA BARAT,32,PURWAKARTA,3214,CIBATU,321414
CIRANGKONG,132986,3214142006,4,JAWA BARAT,32,PURWAKARTA,3214,CIBATU,321414
KARYAMEKAR,132983,3214142003,4,JAWA BARAT,32,PURWAKARTA,3214,CIBATU,321414
WANAWALI,132989,3214142009,4,JAWA BARAT,32,PURWAKARTA,3214,CIBATU,321414
