nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIBODAS,129427,3204382002,4,JAWA BARAT,32,BANDUNG,3204,PASIRJAMBU,320438
CIKONENG,129428,3204382003,4,JAWA BARAT,32,BANDUNG,3204,PASIRJAMBU,320438
CISONDARI,129430,3204382005,4,JAWA BARAT,32,BANDUNG,3204,PASIRJAMBU,320438
CUKANGGENTENG,129429,3204382004,4,JAWA BARAT,32,BANDUNG,3204,PASIRJAMBU,320438
MARGAMULYA,129431,3204382006,4,JAWA BARAT,32,BANDUNG,3204,PASIRJAMBU,320438
MEKARMAJU,129433,3204382008,4,JAWA BARAT,32,BANDUNG,3204,PASIRJAMBU,320438
MEKARSARI,129432,3204382007,4,JAWA BARAT,32,BANDUNG,3204,PASIRJAMBU,320438
PASIRJAMBU,129426,3204382001,4,JAWA BARAT,32,BANDUNG,3204,PASIRJAMBU,320438
SUGIHMUKTI,129434,3204382009,4,JAWA BARAT,32,BANDUNG,3204,PASIRJAMBU,320438
TENJOLAYA,129435,3204382010,4,JAWA BARAT,32,BANDUNG,3204,PASIRJAMBU,320438
