nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BENTENG,130348,3207011005,4,JAWA BARAT,32,CIAMIS,3207,CIAMIS,320701
CIAMIS,130344,3207011001,4,JAWA BARAT,32,CIAMIS,3207,CIAMIS,320701
CIGEMBOR,130347,3207011004,4,JAWA BARAT,32,CIAMIS,3207,CIAMIS,320701
CISADAP,130352,3207012009,4,JAWA BARAT,32,CIAMIS,3207,CIAMIS,320701
IMBANAGARA,130353,3207012010,4,JAWA BARAT,32,CIAMIS,3207,CIAMIS,320701
IMBANAGARA RAYA,130354,3207012011,4,JAWA BARAT,32,CIAMIS,3207,CIAMIS,320701
KERTASARI,130345,3207011002,4,JAWA BARAT,32,CIAMIS,3207,CIAMIS,320701
LINGGASARI,130349,3207011006,4,JAWA BARAT,32,CIAMIS,3207,CIAMIS,320701
MALEBER,130346,3207011003,4,JAWA BARAT,32,CIAMIS,3207,CIAMIS,320701
PANYINGKIRAN,130355,3207012012,4,JAWA BARAT,32,CIAMIS,3207,CIAMIS,320701
PAWINDAN,130351,3207012008,4,JAWA BARAT,32,CIAMIS,3207,CIAMIS,320701
SINDANGRASA,130350,3207011007,4,JAWA BARAT,32,CIAMIS,3207,CIAMIS,320701
