nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BOJONGNEGARA,131066,3209022017,4,JAWA BARAT,32,CIREBON,3209,CILEDUG,320902
CILEDUG KULON,131062,3209022013,4,JAWA BARAT,32,CIREBON,3209,CILEDUG,320902
CILEDUG LOR,131064,3209022015,4,JAWA BARAT,32,CIREBON,3209,CILEDUG,320902
CILEDUG TENGAH,131065,3209022016,4,JAWA BARAT,32,CIREBON,3209,CILEDUG,320902
CILEDUG WETAN,131063,3209022014,4,JAWA BARAT,32,CIREBON,3209,CILEDUG,320902
DAMARGUNA,131059,3209022010,4,JAWA BARAT,32,CIREBON,3209,CILEDUG,320902
JATISEENG,131060,3209022011,4,JAWA BARAT,32,CIREBON,3209,CILEDUG,320902
JATISEENG KIDUL,131061,3209022012,4,JAWA BARAT,32,CIREBON,3209,CILEDUG,320902
LEUWEUNGGAJAH,131057,3209022008,4,JAWA BARAT,32,CIREBON,3209,CILEDUG,320902
TENJOMAYA,131058,3209022009,4,JAWA BARAT,32,CIREBON,3209,CILEDUG,320902
