nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANGBAYANG,131509,3210012002,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
BOROGOJOL,131510,3210012003,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
CIBULAN,131511,3210012004,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
CIGALEUH,131517,3210012010,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
CIPASUNG,131508,3210012001,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
CISALAK,131524,3210012017,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
DAYEUHWANGI,131525,3210012018,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
KALAPADUA,131516,3210012009,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
KEPUH,131514,3210012007,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
LEMAHPUTIH,131512,3210012005,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
LEMAHSUGIH,131526,3210012019,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
MARGAJAYA,131518,3210012011,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
MEKARMULYA,131522,3210012015,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
MEKARWANGI,131520,3210012013,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
PADAREK,131515,3210012008,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
SADAWANGI,131513,3210012006,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
SINARGALIH,131521,3210012014,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
SUKAJADI,131519,3210012012,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
SUKAMAJU,131523,3210012016,4,JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
