nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKANKAREO,131642,3210092004,4,JAWA BARAT,32,MAJALENGKA,3210,RAJAGALUH,321009
CIPINANG,131649,3210092011,4,JAWA BARAT,32,MAJALENGKA,3210,RAJAGALUH,321009
CISETU,131650,3210092012,4,JAWA BARAT,32,MAJALENGKA,3210,RAJAGALUH,321009
KUMBUNG,131645,3210092007,4,JAWA BARAT,32,MAJALENGKA,3210,RAJAGALUH,321009
PAJAJAR,131639,3210092001,4,JAWA BARAT,32,MAJALENGKA,3210,RAJAGALUH,321009
PAYUNG,131641,3210092003,4,JAWA BARAT,32,MAJALENGKA,3210,RAJAGALUH,321009
RAJAGALUH,131651,3210092013,4,JAWA BARAT,32,MAJALENGKA,3210,RAJAGALUH,321009
RAJAGALUH KIDUL,131646,3210092008,4,JAWA BARAT,32,MAJALENGKA,3210,RAJAGALUH,321009
RAJAGALUH LOR,131648,3210092010,4,JAWA BARAT,32,MAJALENGKA,3210,RAJAGALUH,321009
SADOMAS,131644,3210092006,4,JAWA BARAT,32,MAJALENGKA,3210,RAJAGALUH,321009
SINDANGPANO,131643,3210092005,4,JAWA BARAT,32,MAJALENGKA,3210,RAJAGALUH,321009
SINGAWADA,131647,3210092009,4,JAWA BARAT,32,MAJALENGKA,3210,RAJAGALUH,321009
TEJA,131640,3210092002,4,JAWA BARAT,32,MAJALENGKA,3210,RAJAGALUH,321009
