nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BALEGEDE,129073,3203242002,4,JAWA BARAT,32,CIANJUR,3203,NARINGGUL,320324
CINERANG,129076,3203242005,4,JAWA BARAT,32,CIANJUR,3203,NARINGGUL,320324
MALATI,129079,3203242008,4,JAWA BARAT,32,CIANJUR,3203,NARINGGUL,320324
MARGASARI,129082,3203242011,4,JAWA BARAT,32,CIANJUR,3203,NARINGGUL,320324
MEKARSARI,129075,3203242004,4,JAWA BARAT,32,CIANJUR,3203,NARINGGUL,320324
NARINGGUL,129072,3203242001,4,JAWA BARAT,32,CIANJUR,3203,NARINGGUL,320324
SUKABAKTI,129078,3203242007,4,JAWA BARAT,32,CIANJUR,3203,NARINGGUL,320324
SUKAMULYA,129081,3203242010,4,JAWA BARAT,32,CIANJUR,3203,NARINGGUL,320324
WANASARI,129077,3203242006,4,JAWA BARAT,32,CIANJUR,3203,NARINGGUL,320324
WANGUNJAYA,129074,3203242003,4,JAWA BARAT,32,CIANJUR,3203,NARINGGUL,320324
WANGUNSARI,129080,3203242009,4,JAWA BARAT,32,CIANJUR,3203,NARINGGUL,320324
