nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIPAISAN,132817,3214011005,4,JAWA BARAT,32,PURWAKARTA,3214,PURWAKARTA,321401
CISEUREUH,132819,3214011007,4,JAWA BARAT,32,PURWAKARTA,3214,PURWAKARTA,321401
CITALANG,132822,3214012010,4,JAWA BARAT,32,PURWAKARTA,3214,PURWAKARTA,321401
MUNJULJAYA,132821,3214011009,4,JAWA BARAT,32,PURWAKARTA,3214,PURWAKARTA,321401
NAGRI KALER,132814,3214011002,4,JAWA BARAT,32,PURWAKARTA,3214,PURWAKARTA,321401
NAGRI KIDUL,132813,3214011001,4,JAWA BARAT,32,PURWAKARTA,3214,PURWAKARTA,321401
NAGRI TENGAH,132815,3214011003,4,JAWA BARAT,32,PURWAKARTA,3214,PURWAKARTA,321401
PURWAMEKAR,132818,3214011006,4,JAWA BARAT,32,PURWAKARTA,3214,PURWAKARTA,321401
SINDANGKASIH,132816,3214011004,4,JAWA BARAT,32,PURWAKARTA,3214,PURWAKARTA,321401
TEGALMUNJUL,132820,3214011008,4,JAWA BARAT,32,PURWAKARTA,3214,PURWAKARTA,321401
