nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BOJONGKONENG,133636,3217062006,4,JAWA BARAT,32,BANDUNG BARAT,3217,NGAMPRAH,321706
CILAME,133633,3217062003,4,JAWA BARAT,32,BANDUNG BARAT,3217,NGAMPRAH,321706
CIMANGGU,133635,3217062005,4,JAWA BARAT,32,BANDUNG BARAT,3217,NGAMPRAH,321706
CIMAREME,133632,3217062002,4,JAWA BARAT,32,BANDUNG BARAT,3217,NGAMPRAH,321706
GADOBANGKONG,133639,3217062009,4,JAWA BARAT,32,BANDUNG BARAT,3217,NGAMPRAH,321706
MARGAJAYA,133637,3217062007,4,JAWA BARAT,32,BANDUNG BARAT,3217,NGAMPRAH,321706
MEKARSARI,133638,3217062008,4,JAWA BARAT,32,BANDUNG BARAT,3217,NGAMPRAH,321706
NGAMPRAH,133631,3217062001,4,JAWA BARAT,32,BANDUNG BARAT,3217,NGAMPRAH,321706
PAKUHAJI,133641,3217062011,4,JAWA BARAT,32,BANDUNG BARAT,3217,NGAMPRAH,321706
SUKATANI,133640,3217062010,4,JAWA BARAT,32,BANDUNG BARAT,3217,NGAMPRAH,321706
TANIMULYA,133634,3217062004,4,JAWA BARAT,32,BANDUNG BARAT,3217,NGAMPRAH,321706
