nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BOJONGPICUNG,128834,3203062002,4,JAWA BARAT,32,CIANJUR,3203,BOJONGPICUNG,320306
CIBARENGKOK,128835,3203062004,4,JAWA BARAT,32,CIANJUR,3203,BOJONGPICUNG,320306
CIKONDANG,128839,3203062009,4,JAWA BARAT,32,CIANJUR,3203,BOJONGPICUNG,320306
HEGARMANAH,128833,3203062001,4,JAWA BARAT,32,CIANJUR,3203,BOJONGPICUNG,320306
JATI,128838,3203062008,4,JAWA BARAT,32,CIANJUR,3203,BOJONGPICUNG,320306
JATISARI,128843,3203062014,4,JAWA BARAT,32,CIANJUR,3203,BOJONGPICUNG,320306
KEMANG,128836,3203062006,4,JAWA BARAT,32,CIANJUR,3203,BOJONGPICUNG,320306
NEGLASARI,128842,3203062013,4,JAWA BARAT,32,CIANJUR,3203,BOJONGPICUNG,320306
SUKAJAYA,128837,3203062007,4,JAWA BARAT,32,CIANJUR,3203,BOJONGPICUNG,320306
SUKARAMA,128840,3203062010,4,JAWA BARAT,32,CIANJUR,3203,BOJONGPICUNG,320306
SUKARATU,128841,3203062012,4,JAWA BARAT,32,CIANJUR,3203,BOJONGPICUNG,320306
