nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CAMPAKAMULYA,129268,3204172004,4,JAWA BARAT,32,BANDUNG,3204,CIMAUNG,320417
CIKALONG,129272,3204172008,4,JAWA BARAT,32,BANDUNG,3204,CIMAUNG,320417
CIMAUNG,129265,3204172001,4,JAWA BARAT,32,BANDUNG,3204,CIMAUNG,320417
CIPINANG,129269,3204172005,4,JAWA BARAT,32,BANDUNG,3204,CIMAUNG,320417
JAGABAYA,129266,3204172002,4,JAWA BARAT,32,BANDUNG,3204,CIMAUNG,320417
MALASARI,129273,3204172009,4,JAWA BARAT,32,BANDUNG,3204,CIMAUNG,320417
MEKARSARI,129270,3204172006,4,JAWA BARAT,32,BANDUNG,3204,CIMAUNG,320417
PASIRHUNI,129267,3204172003,4,JAWA BARAT,32,BANDUNG,3204,CIMAUNG,320417
SUKAMAJU,129271,3204172007,4,JAWA BARAT,32,BANDUNG,3204,CIMAUNG,320417
WARJABAKTI,129274,3204172010,4,JAWA BARAT,32,BANDUNG,3204,CIMAUNG,320417
